
Symbol table '.symtab' contains 8099 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   345: 00217360    32 FUNC    LOCAL  DEFAULT    1 igmTopScrollLeft
   346: 00217380    32 FUNC    LOCAL  DEFAULT    1 igmTopScrollRight
   347: 002174d0    68 FUNC    LOCAL  DEFAULT    1 ingamemenuResetScroll
   348: 002179e0  1876 FUNC    LOCAL  DEFAULT    1 ingamemenuPageTick
   349: 00218198   372 FUNC    LOCAL  DEFAULT    1 igmDrawPostEffects
   350: 00218310   312 FUNC    LOCAL  DEFAULT    1 igmDrawBackground
   351: 002185f8   112 FUNC    LOCAL  DEFAULT    1 igmGetGuiTimeScalar
   352: 00218668   540 FUNC    LOCAL  DEFAULT    1 igmTopArrowGfx
   353: 00218888   344 FUNC    LOCAL  DEFAULT    1 igmScrollUpDownArrowGfx
   354: 002189e0   516 FUNC    LOCAL  DEFAULT    1 igmButtonBackGfx
   355: 00218be8   444 FUNC    LOCAL  DEFAULT    1 igmButtonSelectGfx
   356: 00218da8   480 FUNC    LOCAL  DEFAULT    1 igmButtonLeftRightGfx
   357: 00218f88   428 FUNC    LOCAL  DEFAULT    1 igmButtonUpDownGfx
   358: 00219138  1060 FUNC    LOCAL  DEFAULT    1 igmPageBarGfx
   359: 00219560    88 FUNC    LOCAL  DEFAULT    1 overlayScale
   360: 002195b8   596 FUNC    LOCAL  DEFAULT    1 ingamemenuPageGfx
   361: 0045e378     0 NOTYPE  LOCAL  DEFAULT    9 pauseplayer
   362: 002199b0   328 FUNC    LOCAL  DEFAULT    1 ingamemenuRoot
   363: 0021cdc0    36 FUNC    LOCAL  DEFAULT    1 igmClearControlAutomaticChanges
   364: 00219c70    68 FUNC    LOCAL  DEFAULT    1 ingamemenuWait
   365: 003a7ef0    20 OBJECT  LOCAL  DEFAULT    4 pause_page
   366: 00219e60    96 FUNC    LOCAL  DEFAULT    1 ingamemenuClear
   367: 0021a138   100 FUNC    LOCAL  DEFAULT    1 ingamemenuPreventChanges
   368: 0021a1a0   156 FUNC    LOCAL  DEFAULT    1 igmPageDarkenGfx
   369: 0021a640   328 FUNC    LOCAL  DEFAULT    1 overlayDarkenGfx
   370: 0021a240   568 FUNC    LOCAL  DEFAULT    1 overlayDarkenSegment
   371: 0021a478   456 FUNC    LOCAL  DEFAULT    1 overlayDarkenSplit
   372: 0021ab48   740 FUNC    LOCAL  DEFAULT    1 igmCalculateRankings
   373: 0021ae30   548 FUNC    LOCAL  DEFAULT    1 igmRankingsTableTick
   374: 0021b058  1044 FUNC    LOCAL  DEFAULT    1 igmRankingsTableGfx
   375: 003a7ab8   168 OBJECT  LOCAL  DEFAULT    4 setup_controlNames
   376: 0021b470   596 FUNC    LOCAL  DEFAULT    1 setup_getMissingControls
   377: 003a7e18    20 OBJECT  LOCAL  DEFAULT    4 setup_page
   378: 0021b8e0   964 FUNC    LOCAL  DEFAULT    1 setupconfirm_pageGfx
   379: 0021bca8  1224 FUNC    LOCAL  DEFAULT    1 setupconfirm_pageConstruct
   380: 0021c170    72 FUNC    LOCAL  DEFAULT    1 setupconfirm_pageTick
   381: 003a7b60    20 OBJECT  LOCAL  DEFAULT    4 setupconfirm_page
   382: 0021c1b8   268 FUNC    LOCAL  DEFAULT    1 setup_setNewControls
   383: 0021c2c8   140 FUNC    LOCAL  DEFAULT    1 setup_anyChanges
   384: 0021c358   156 FUNC    LOCAL  DEFAULT    1 setup_pageAccept
   385: 0021c3f8    12 FUNC    LOCAL  DEFAULT    1 setup_pageCancel
   386: 0021c408    60 FUNC    LOCAL  DEFAULT    1 setup_pageBack
   387: 003a7b78   168 OBJECT  LOCAL  DEFAULT    4 gameControlsToButtonOption
   388: 003a7c20   504 OBJECT  LOCAL  DEFAULT    4 gameControlsToAxisOption
   389: 0021c448   208 FUNC    LOCAL  DEFAULT    1 menufxItemSetupButtonControlOptions
   390: 0021c518   320 FUNC    LOCAL  DEFAULT    1 menufxItemSetupAxisControlOptions
   391: 0021c658   232 FUNC    LOCAL  DEFAULT    1 setup_setControl
   392: 0021c740   296 FUNC    LOCAL  DEFAULT    1 setup_setAxis
   393: 0021c868   368 FUNC    LOCAL  DEFAULT    1 setup_setDPad
   394: 0021c9d8   192 FUNC    LOCAL  DEFAULT    1 setup_setSwitchAimControl
   395: 0021ca98   692 FUNC    LOCAL  DEFAULT    1 setup_setControls
   396: 0021cd50   108 FUNC    LOCAL  DEFAULT    1 setup_configonchange
   397: 0021cde8    76 FUNC    LOCAL  DEFAULT    1 setup_processAutoChange
   398: 0021ce38   300 FUNC    LOCAL  DEFAULT    1 setup_doesGameAxisConflictWithGameControl
   399: 0021cf68   308 FUNC    LOCAL  DEFAULT    1 setup_getControl
   400: 0021d0a0   324 FUNC    LOCAL  DEFAULT    1 setup_getAxis
   401: 0021d1e8   440 FUNC    LOCAL  DEFAULT    1 setup_getDPad
   402: 0021d3a0   944 FUNC    LOCAL  DEFAULT    1 setup_onChange
   403: 0021d750    64 FUNC    LOCAL  DEFAULT    1 setup_aimControlsToggle
   404: 0021d790   284 FUNC    LOCAL  DEFAULT    1 setup_pagePrepare
   405: 0021d8b0  4280 FUNC    LOCAL  DEFAULT    1 setup_pageConstruct
   406: 0021e968  2656 FUNC    LOCAL  DEFAULT    1 setup_pageGfx
   407: 0021f3c8   496 FUNC    LOCAL  DEFAULT    1 setup_pageTick
   408: 0021f5b8   272 FUNC    LOCAL  DEFAULT    1 prefsaccept_pageAccept
   409: 0021f6d8    72 FUNC    LOCAL  DEFAULT    1 prefsaccept_pageGfx
   410: 0021f720   644 FUNC    LOCAL  DEFAULT    1 prefsaccept_pageConstruct
   411: 0021f9a8    72 FUNC    LOCAL  DEFAULT    1 prefsaccept_pageTick
   412: 003a7e30    20 OBJECT  LOCAL  DEFAULT    4 prefsaccept_page
   413: 0021f9f0   244 FUNC    LOCAL  DEFAULT    1 prefs_setMenuOptions
   414: 0021fae8   308 FUNC    LOCAL  DEFAULT    1 prefs_getMenuOptions
   415: 0021fc20   100 FUNC    LOCAL  DEFAULT    1 prefs_pageCancel
   416: 0021fc88   284 FUNC    LOCAL  DEFAULT    1 prefs_pagePrepare
   417: 0021fda8  1960 FUNC    LOCAL  DEFAULT    1 prefs_pageConstruct
   418: 00220550    60 FUNC    LOCAL  DEFAULT    1 prefs_pageGfx
   419: 00220590    88 FUNC    LOCAL  DEFAULT    1 prefs_pageTick
   420: 003a7e48    20 OBJECT  LOCAL  DEFAULT    4 prefs_page
   421: 002205e8   152 FUNC    LOCAL  DEFAULT    1 confirmendgame_pageYesSelect
   422: 00220680    12 FUNC    LOCAL  DEFAULT    1 confirmendgame_pageNoSelect
   423: 00220690   516 FUNC    LOCAL  DEFAULT    1 confirmendgame_pageConstruct
   424: 00220898    80 FUNC    LOCAL  DEFAULT    1 confirmendgame_pageGfx
   425: 002208e8    64 FUNC    LOCAL  DEFAULT    1 confirmendgame_pageTick
   426: 003a7e60    20 OBJECT  LOCAL  DEFAULT    4 confirmendgame_page
   427: 00220928   156 FUNC    LOCAL  DEFAULT    1 confirmrestartgame_pageYesSelect
   428: 002209c8    12 FUNC    LOCAL  DEFAULT    1 confirmrestartgame_pageNoSelect
   429: 002209d8   516 FUNC    LOCAL  DEFAULT    1 confirmrestartgame_pageConstruct
   430: 00220be0    80 FUNC    LOCAL  DEFAULT    1 confirmrestartgame_pageGfx
   431: 00220c30    64 FUNC    LOCAL  DEFAULT    1 confirmrestartgame_pageTick
   432: 003a7e78    20 OBJECT  LOCAL  DEFAULT    4 confirmrestartgame_page
   433: 00220d78  2052 FUNC    LOCAL  DEFAULT    1 stats_pageGfx
   434: 00221580     8 FUNC    LOCAL  DEFAULT    1 stats_pageTick
   435: 00221688  1132 FUNC    LOCAL  DEFAULT    1 awards_pageGfx
   436: 00221af8     8 FUNC    LOCAL  DEFAULT    1 awards_pageTick
   437: 00221b00   156 FUNC    LOCAL  DEFAULT    1 endgame_pageQuit
   438: 00221ba0   148 FUNC    LOCAL  DEFAULT    1 endgame_pageRestart
   439: 00221c38    40 FUNC    LOCAL  DEFAULT    1 endgame_pageContinueRestartSelect
   440: 00221c60   720 FUNC    LOCAL  DEFAULT    1 endgame_pageGfx
   441: 00221f30    68 FUNC    LOCAL  DEFAULT    1 endgame_pageTick
   442: 00222298   132 FUNC    LOCAL  DEFAULT    1 options_pageContinueSelect
   443: 00222320    12 FUNC    LOCAL  DEFAULT    1 options_pageRestartSelect
   444: 00222330   200 FUNC    LOCAL  DEFAULT    1 options_pageQuitSelect
   445: 002223f8    36 FUNC    LOCAL  DEFAULT    1 options_pageSetupSelect
   446: 00222420    36 FUNC    LOCAL  DEFAULT    1 options_pagePrefsSelect
   447: 00222448   104 FUNC    LOCAL  DEFAULT    1 options_pageGfx
   448: 002224b0     8 FUNC    LOCAL  DEFAULT    1 options_pageTick
   449: 002229e0   160 FUNC    LOCAL  DEFAULT    1 pause_pageGfx
   450: 00222a80     8 FUNC    LOCAL  DEFAULT    1 pause_pageTick
   451: 00222a88     8 FUNC    LOCAL  DEFAULT    1 pause_pageConstruct
   452: 00222a90     8 FUNC    LOCAL  DEFAULT    1 scores_getRankingType
   453: 00222bb0   116 FUNC    LOCAL  DEFAULT    1 scores_pageGfx
   454: 00222c28    52 FUNC    LOCAL  DEFAULT    1 scores_pageTick
   455: 00222d78  2520 FUNC    LOCAL  DEFAULT    1 inventory_pageGfx
   456: 00223750  3040 FUNC    LOCAL  DEFAULT    1 inventory_pageTick
   457: 002247b8   292 FUNC    LOCAL  DEFAULT    1 status_pageGfx
   458: 002248e0    44 FUNC    LOCAL  DEFAULT    1 status_pageTick
   459: 00224a28   436 FUNC    LOCAL  DEFAULT    1 briefing_pageGfx
   460: 00224be0    64 FUNC    LOCAL  DEFAULT    1 briefing_pageTick
   461: 00224c20     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   462: 00224c20     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   463: 0045be78     4 OBJECT  LOCAL  DEFAULT    8 animMTX_stackpos
   464: 0045be7c     4 OBJECT  LOCAL  DEFAULT    8 animMTX_offset
   465: 0045be80     4 OBJECT  LOCAL  DEFAULT    8 animtagsBuffer
   466: 00224da8  6788 FUNC    LOCAL  DEFAULT    1 calMatrices
   467: 0045be90     4 OBJECT  LOCAL  DEFAULT    8 calOverwrite
   468: 00226c38  2272 FUNC    LOCAL  DEFAULT    1 calOverwriteKeys
   469: 0045e384     0 NOTYPE  LOCAL  DEFAULT    9 owkey1
   470: 0045e388     0 NOTYPE  LOCAL  DEFAULT    9 owkey2
   471: 0045e394     0 NOTYPE  LOCAL  DEFAULT    9 owfrac
   472: 0045e38c     0 NOTYPE  LOCAL  DEFAULT    9 owkey3
   473: 0045e390     0 NOTYPE  LOCAL  DEFAULT    9 owkey4
   474: 0045e398     0 NOTYPE  LOCAL  DEFAULT    9 owfrac2
   475: 0045bea8     4 OBJECT  LOCAL  DEFAULT    8 animHeaderIndex
   476: 0045e37c     0 NOTYPE  LOCAL  DEFAULT    9 animMTXarray
   477: 01f35890     0 NOTYPE  LOCAL  DEFAULT   10 animMTX
   478: 00229c20   392 FUNC    LOCAL  DEFAULT    1 animHitReactUpdate
   479: 00229da8   332 FUNC    LOCAL  DEFAULT    1 loadSkeleton
   480: 0045bec4     4 OBJECT  LOCAL  DEFAULT    8 loadedgamepak
   481: 0045e380     0 NOTYPE  LOCAL  DEFAULT    9 animtagsBufferPos
   482: 0022b280     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   483: 0022b280     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   484: 0022b6d0   232 FUNC    LOCAL  DEFAULT    1 cs_calweights
   485: 0022b628   164 FUNC    LOCAL  DEFAULT    1 cs_calGlobalMatrices
   486: 0022b7b8   252 FUNC    LOCAL  DEFAULT    1 cs_fillgfxmtxslots
   487: 0022b8b8     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   488: 0022b8b8     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   489: 0022b8b8   600 FUNC    LOCAL  DEFAULT    1 fileLoadCD
   490: 0045e3b0     0 NOTYPE  LOCAL  DEFAULT    9 rmode
   491: 01f36540     0 NOTYPE  LOCAL  DEFAULT   10 oneblockbuffer
   492: 0045bed0     4 OBJECT  LOCAL  DEFAULT    8 remember
   493: 0045e3b8     0 NOTYPE  LOCAL  DEFAULT    9 numlevelpackfiles
   494: 01f36d40     0 NOTYPE  LOCAL  DEFAULT   10 cdfp
   495: 0045e3b4     0 NOTYPE  LOCAL  DEFAULT    9 numpackfiles
   496: 01f36d68     0 NOTYPE  LOCAL  DEFAULT   10 packfiles
   497: 0022bdf0   356 FUNC    LOCAL  DEFAULT    1 packfileSeek
   498: 0045e3bc     0 NOTYPE  LOCAL  DEFAULT    9 pakfilefound
   499: 0022bff0     8 FUNC    LOCAL  DEFAULT    1 pause
   500: 0045e3a0     0 NOTYPE  LOCAL  DEFAULT    9 copybuffer.114
   501: 0022c5e0     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   502: 0022c5e0     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   503: 003b6780    76 OBJECT  LOCAL  DEFAULT    4 border
   504: 003b67d0    62 OBJECT  LOCAL  DEFAULT    4 cplens
   505: 003b6810    62 OBJECT  LOCAL  DEFAULT    4 cplext
   506: 003b6850    60 OBJECT  LOCAL  DEFAULT    4 cpdist
   507: 003b6890    60 OBJECT  LOCAL  DEFAULT    4 cpdext
   508: 003b68d0    34 OBJECT  LOCAL  DEFAULT    4 mask_bits
   509: 0045bef0     4 OBJECT  LOCAL  DEFAULT    8 lbits
   510: 0045bef4     4 OBJECT  LOCAL  DEFAULT    8 dbits
   511: 0022c5e0    76 FUNC    LOCAL  DEFAULT    1 AllocMem
   512: 0045e3c0     0 NOTYPE  LOCAL  DEFAULT    9 spadalloc
   513: 0022c630    12 FUNC    LOCAL  DEFAULT    1 AllocReset
   514: 0022c640  1540 FUNC    LOCAL  DEFAULT    1 huft_build
   515: 0022cc48  1352 FUNC    LOCAL  DEFAULT    1 inflate_codes
   516: 0045e3e0     0 NOTYPE  LOCAL  DEFAULT    9 bb
   517: 0045e3e4     0 NOTYPE  LOCAL  DEFAULT    9 bk
   518: 0045e3d4     0 NOTYPE  LOCAL  DEFAULT    9 outcnt
   519: 0045e3cc     0 NOTYPE  LOCAL  DEFAULT    9 insize
   520: 0045e3c8     0 NOTYPE  LOCAL  DEFAULT    9 inptr
   521: 0045e3c4     0 NOTYPE  LOCAL  DEFAULT    9 inbuf
   522: 0045e3d0     0 NOTYPE  LOCAL  DEFAULT    9 slide
   523: 0022dd38    68 FUNC    LOCAL  DEFAULT    1 FlushOut
   524: 0022d190   508 FUNC    LOCAL  DEFAULT    1 inflate_stored
   525: 0022d390   380 FUNC    LOCAL  DEFAULT    1 inflate_fixed
   526: 0022d510  1748 FUNC    LOCAL  DEFAULT    1 inflate_dynamic
   527: 0022dbe8   336 FUNC    LOCAL  DEFAULT    1 inflate_block
   528: 0045e3dc     0 NOTYPE  LOCAL  DEFAULT    9 bufferout
   529: 0045e3d8     0 NOTYPE  LOCAL  DEFAULT    9 bytes_out
   530: 0022dd80   608 FUNC    LOCAL  DEFAULT    1 GetHeader
   531: 0022dfe0   128 FUNC    LOCAL  DEFAULT    1 Inflate
   532: 0022e0a8     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   533: 0022e0a8     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   534: 0045bef8     4 OBJECT  LOCAL  DEFAULT    8 numpreload
   535: 01f36e28     0 NOTYPE  LOCAL  DEFAULT   10 preload
   536: 0045e3e8     0 NOTYPE  LOCAL  DEFAULT    9 numpreloadpass2
   537: 0045e3ec     0 NOTYPE  LOCAL  DEFAULT    9 preloadhead
   538: 0045e3f0     0 NOTYPE  LOCAL  DEFAULT    9 preloadpass2head
   539: 0022e0f0   148 FUNC    LOCAL  DEFAULT    1 preloadInsert
   540: 0022eb20   144 FUNC    LOCAL  DEFAULT    1 preloadPass2Insert
   541: 01f39d08     0 NOTYPE  LOCAL  DEFAULT   10 preloadpass2
   542: 0022ed88     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   543: 0022ed88     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   544: 01f3fac8     0 NOTYPE  LOCAL  DEFAULT   10 timestr.228
   545: 0022f198   956 FUNC    LOCAL  DEFAULT    1 gameStatusUpdated
   546: 0022f958    60 FUNC    LOCAL  DEFAULT    1 gmStoryTick
   547: 0022f998   824 FUNC    LOCAL  DEFAULT    1 gmDeathmatchTick
   548: 0022fcd0   504 FUNC    LOCAL  DEFAULT    1 gmBagTagTick
   549: 0045e3f4     0 NOTYPE  LOCAL  DEFAULT    9 bagowner
   550: 0022fec8   136 FUNC    LOCAL  DEFAULT    1 gmCtfTick
   551: 0022ff50   244 FUNC    LOCAL  DEFAULT    1 knockoutSetup
   552: 0045e3f8     0 NOTYPE  LOCAL  DEFAULT    9 numkobagpos
   553: 0045e400     0 NOTYPE  LOCAL  DEFAULT    9 kobagpropnum
   554: 01f3fae0     0 NOTYPE  LOCAL  DEFAULT   10 kobagpos
   555: 0045e3fc     0 NOTYPE  LOCAL  DEFAULT    9 bagspawntimer
   556: 00230180   568 FUNC    LOCAL  DEFAULT    1 gmKnockOutTick
   557: 002303b8   172 FUNC    LOCAL  DEFAULT    1 gmEscortSetup
   558: 0045e404     0 NOTYPE  LOCAL  DEFAULT    9 escortee_destpad
   559: 002304a8   240 FUNC    LOCAL  DEFAULT    1 gmEscortTick
   560: 003b6a10   100 OBJECT  LOCAL  DEFAULT    4 lsdesc
   561: 00230598    52 FUNC    LOCAL  DEFAULT    1 getLastStandInfo
   562: 00230650   824 FUNC    LOCAL  DEFAULT    1 gmLastStandTick
   563: 003b6a78    24 OBJECT  LOCAL  DEFAULT    4 zonesinfo
   564: 00230988   276 FUNC    LOCAL  DEFAULT    1 gmZonesTick
   565: 00230c18  1236 FUNC    LOCAL  DEFAULT    1 gameLevelTick
   566: 01f3fb30     0 NOTYPE  LOCAL  DEFAULT   10 ranktableteam
   567: 01f3fd00     0 NOTYPE  LOCAL  DEFAULT   10 ranktablechr
   568: 0045e408     0 NOTYPE  LOCAL  DEFAULT    9 endlevelcount
   569: 00232060     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   570: 00232060     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   571: 003b6d40    60 OBJECT  LOCAL  DEFAULT    4 c1a_conditions
   572: 003b6d80    60 OBJECT  LOCAL  DEFAULT    4 c1b_conditions
   573: 003b6dc0    40 OBJECT  LOCAL  DEFAULT    4 c1c_conditions
   574: 003b6de8    60 OBJECT  LOCAL  DEFAULT    4 c2a_conditions
   575: 003b6e28    60 OBJECT  LOCAL  DEFAULT    4 c2b_conditions
   576: 003b6e68    60 OBJECT  LOCAL  DEFAULT    4 c2c_conditions
   577: 003b6ea8    60 OBJECT  LOCAL  DEFAULT    4 c3a_conditions
   578: 003b6ee8    60 OBJECT  LOCAL  DEFAULT    4 c3b_conditions
   579: 003b6f28    60 OBJECT  LOCAL  DEFAULT    4 c3c_conditions
   580: 003b6f68    60 OBJECT  LOCAL  DEFAULT    4 c4a_conditions
   581: 003b6fa8    60 OBJECT  LOCAL  DEFAULT    4 c4b_conditions
   582: 003b6fe8    60 OBJECT  LOCAL  DEFAULT    4 c4c_conditions
   583: 003b7028   100 OBJECT  LOCAL  DEFAULT    4 c5a_conditions
   584: 003b7090   100 OBJECT  LOCAL  DEFAULT    4 c5b_conditions
   585: 003b70f8   100 OBJECT  LOCAL  DEFAULT    4 c5c_conditions
   586: 003b7160    60 OBJECT  LOCAL  DEFAULT    4 c6a_conditions
   587: 003b71a0    60 OBJECT  LOCAL  DEFAULT    4 c6c_conditions
   588: 003b71e0    60 OBJECT  LOCAL  DEFAULT    4 c7a_conditions
   589: 003b7220    60 OBJECT  LOCAL  DEFAULT    4 c7b_conditions
   590: 003b7260    60 OBJECT  LOCAL  DEFAULT    4 c7c_conditions
   591: 003b72a0    60 OBJECT  LOCAL  DEFAULT    4 c8a_conditions
   592: 003b72e0    60 OBJECT  LOCAL  DEFAULT    4 c8b_conditions
   593: 003b7320    60 OBJECT  LOCAL  DEFAULT    4 c8c_conditions
   594: 003b7360    60 OBJECT  LOCAL  DEFAULT    4 c9a_conditions
   595: 003b73a0    40 OBJECT  LOCAL  DEFAULT    4 c9c_conditions
   596: 003b73c8   112 OBJECT  LOCAL  DEFAULT    4 chrset1a
   597: 003b7438    32 OBJECT  LOCAL  DEFAULT    4 chrset1c
   598: 003b7458   128 OBJECT  LOCAL  DEFAULT    4 chrset2a
   599: 003b74d8   176 OBJECT  LOCAL  DEFAULT    4 chrset2b
   600: 003b7588    80 OBJECT  LOCAL  DEFAULT    4 chrset2c
   601: 003b75d8   192 OBJECT  LOCAL  DEFAULT    4 chrset3a
   602: 003b7698    96 OBJECT  LOCAL  DEFAULT    4 chrset3b
   603: 003b76f8    96 OBJECT  LOCAL  DEFAULT    4 chrset3c
   604: 003b7758    32 OBJECT  LOCAL  DEFAULT    4 chrset4a
   605: 003b7778    32 OBJECT  LOCAL  DEFAULT    4 chrset4b
   606: 003b7798    32 OBJECT  LOCAL  DEFAULT    4 chrset4c
   607: 003b77b8    96 OBJECT  LOCAL  DEFAULT    4 chrset5a
   608: 003b7818    96 OBJECT  LOCAL  DEFAULT    4 chrset5b
   609: 003b7878    96 OBJECT  LOCAL  DEFAULT    4 chrset5c
   610: 003b78d8    32 OBJECT  LOCAL  DEFAULT    4 chrset6a
   611: 003b78f8   176 OBJECT  LOCAL  DEFAULT    4 chrset6b
   612: 003b79a8   160 OBJECT  LOCAL  DEFAULT    4 chrset6c
   613: 003b7a48   160 OBJECT  LOCAL  DEFAULT    4 chrset7a
   614: 003b7ae8   160 OBJECT  LOCAL  DEFAULT    4 chrset7b
   615: 003b7b88   160 OBJECT  LOCAL  DEFAULT    4 chrset7c
   616: 003b7c28   176 OBJECT  LOCAL  DEFAULT    4 chrset8a
   617: 003b7cd8   176 OBJECT  LOCAL  DEFAULT    4 chrset8b
   618: 003b7d88   176 OBJECT  LOCAL  DEFAULT    4 chrset8c
   619: 003b7e38   192 OBJECT  LOCAL  DEFAULT    4 chrset9a
   620: 003b7ef8   144 OBJECT  LOCAL  DEFAULT    4 chrset9b
   621: 003b7f88    32 OBJECT  LOCAL  DEFAULT    4 chrset9c
   622: 003b7fa8  3024 OBJECT  LOCAL  DEFAULT    4 challengedefs
   623: 0045e40c     0 NOTYPE  LOCAL  DEFAULT    9 challengescore
   624: 00232820   132 FUNC    LOCAL  DEFAULT    1 DisplayChallengeDebug
   625: 002328a8   260 FUNC    LOCAL  DEFAULT    1 challengeMessagesTick
   626: 00232c88     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   627: 00232c88     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   628: 01f3ff10     0 NOTYPE  LOCAL  DEFAULT   10 multiplayer_gamestatus
   629: 00233100   340 FUNC    LOCAL  DEFAULT    1 statsNew
   630: 0045e410     0 NOTYPE  LOCAL  DEFAULT    9 curgamestatus
   631: 002332c0     8 FUNC    LOCAL  DEFAULT    1 settingsNew
   632: 01f3fed0     0 NOTYPE  LOCAL  DEFAULT   10 playersignon
   633: 00233c58     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   634: 00233c58     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   635: 003b9020    96 OBJECT  LOCAL  DEFAULT    4 medaltext
   636: 002380b8     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   637: 002380b8     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   638: 003c2b28   800 OBJECT  LOCAL  DEFAULT    4 unlock_playable_chrs
   639: 003c2e48    16 OBJECT  LOCAL  DEFAULT    4 unlock_botsetup_duckman
   640: 003c2e58    16 OBJECT  LOCAL  DEFAULT    4 unlock_botsetup_robofish
   641: 003c2e68    16 OBJECT  LOCAL  DEFAULT    4 unlock_botsetup_impersonator
   642: 003c2e78    16 OBJECT  LOCAL  DEFAULT    4 unlock_botsetup_gingerbread
   643: 003c2e88    16 OBJECT  LOCAL  DEFAULT    4 unlock_botsetup_funbunny
   644: 003c2e98    16 OBJECT  LOCAL  DEFAULT    4 unlock_story123
   645: 003c2ea8    16 OBJECT  LOCAL  DEFAULT    4 unlock_story456
   646: 003c2eb8    16 OBJECT  LOCAL  DEFAULT    4 unlock_story789
   647: 003c2ec8    16 OBJECT  LOCAL  DEFAULT    4 unlock_graveyard
   648: 003c2ed8    16 OBJECT  LOCAL  DEFAULT    4 unlock_site
   649: 003c2ee8    16 OBJECT  LOCAL  DEFAULT    4 unlock_streets
   650: 003c2ef8    16 OBJECT  LOCAL  DEFAULT    4 unlock_lab
   651: 003c2f08    16 OBJECT  LOCAL  DEFAULT    4 unlock_bank
   652: 003c2f18    16 OBJECT  LOCAL  DEFAULT    4 unlock_spaceship
   653: 003c2f28    16 OBJECT  LOCAL  DEFAULT    4 unlock_mall
   654: 003c2f38    16 OBJECT  LOCAL  DEFAULT    4 unlock_compound
   655: 003c2f48    16 OBJECT  LOCAL  DEFAULT    4 unlock_future
   656: 003c2f58    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset1
   657: 003c2f68    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset2
   658: 003c2f78    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset3
   659: 003c2f88    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset4
   660: 003c2f98    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset5
   661: 003c2fa8    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset6
   662: 003c2fb8    16 OBJECT  LOCAL  DEFAULT    4 unlock_botset7
   663: 003c2fc8    16 OBJECT  LOCAL  DEFAULT    4 unlock_challengemode
   664: 00238648     0 NOTYPE  LOCAL  DEFAULT    1 gcc2_compiled.
   665: 00238648     0 NOTYPE  LOCAL  DEFAULT    1 __gnu_compiled_c
   666: 0045c028     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_bigheads
   667: 0045c040     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_smallheads
   668: 0045c058     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_bigguns
   669: 0045c070     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_infiniteammo
   670: 0045c088     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_paintball
   671: 0045c0a0     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_gunsounds
   672: 0045c0b8     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcrockets
   673: 0045c0d0     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbricks
   674: 0045c0e8     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbonuschr1
   675: 0045c100     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbonuschr2
   676: 0045c118     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbonuschr3
   677: 0045c130     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbonuschr4
   678: 0045c148     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_npcbonuschr5
   679: 0045c160     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_headless
   680: 0045c178     4 OBJECT  LOCAL  DEFAULT    8 unlock_cheat_headsremovable
